1934,171,1517
1935,172,1425
1936,180,1343
1937,178,1702
1938,179,1496
1939,179,1616
1940,180,1333
1941,178,1378
1942,172,1323
1943,169,1649
1944,179,1599
1945,178,1450
1946,176,1398
1947,182,1483
1948,176,1571
1949,181,1349
1950,171,1644
1951,170,1579
1952,176,1505
1953,179,1586
1954,179,1595
1955,187,1525
1956,185,1630
1957,179,1564
1958,174,1531
1959,170,1637
1960,185,1377
1961,184,1626
1962,182,1412
1963,209,1557
1964,183,1534
1965,183,1454
1966,171,1515
1967,172,1444
1968,180,1457
1969,182,1456
1970,179,1689
1971,181,1594
1972,189,1735
1973,178,1402
1974,173,1563
1975,169,1556
1976,178,1486
1977,178,1374
1978,179,1574
1979,177,1538
1980,180,1643
1981,179,1416
1982,168,1755
1983,179,1400
1984,181,1570
1985,180,1564
1986,178,1554
1987,182,1522
1988,197,1527
1989,180,1722
1990,171,1663
1991,171,1521
1992,180,1378
1993,177,1573
1994,181,1573
1995,176,1581
1996,181,1461
1997,181,1633
1998,172,1666
1999,193,1737
2000,181,1548
2001,180,1652
2002,180,1615
2003,182,1676
2004,179,1731
2005,181,1626
2006,175,1705
2007,173,1704
2008,181,1696
2009,196,1676
2010,182,1536
2011,183,1450
2012,180,1513
2013,180,1411
2014,171,1614
2015,177,1534
2016,180,1768
2017,182,1497
2018,184,1645
2019,282,1975
2020,186,2197
2021,222,2166
2022,297,1975
2023,357,1988
2024,313,1903
2025,324,2161
2026,330,1943
2027,292,2092
2028,398,2079
